"simulation_id","seed","dgp","cv_method","split_id","train_n","validation_n","train_time_min","train_time_max","validation_time_min","validation_time_max","validation_contiguous","uses_future_training","h","removed_time_min","removed_time_max"
114,20375116,"Trend","kfold",1,123,31,31,184,34,169,FALSE,TRUE,NA,NA,NA
114,20375116,"Trend","kfold",2,123,31,31,184,33,183,FALSE,TRUE,NA,NA,NA
114,20375116,"Trend","kfold",3,123,31,31,184,38,181,FALSE,TRUE,NA,NA,NA
114,20375116,"Trend","kfold",4,123,31,31,184,35,175,FALSE,TRUE,NA,NA,NA
114,20375116,"Trend","kfold",5,124,30,33,183,31,184,FALSE,TRUE,NA,NA,NA
114,20375116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
114,20375116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
114,20375116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
114,20375116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
114,20375116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
114,20375116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
114,20375116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
114,20375116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
114,20375116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
114,20375116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
114,20375116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
114,20375116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
114,20375116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
114,20375116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
114,20375116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","kfold",1,123,31,31,183,39,184,FALSE,TRUE,NA,NA,NA
115,20376116,"Trend","kfold",2,123,31,33,184,31,181,FALSE,TRUE,NA,NA,NA
115,20376116,"Trend","kfold",3,123,31,31,184,33,167,FALSE,TRUE,NA,NA,NA
115,20376116,"Trend","kfold",4,123,31,31,184,35,183,FALSE,TRUE,NA,NA,NA
115,20376116,"Trend","kfold",5,124,30,31,184,37,182,FALSE,TRUE,NA,NA,NA
115,20376116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
115,20376116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
115,20376116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
115,20376116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
115,20376116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
115,20376116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
115,20376116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
115,20376116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
115,20376116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
115,20376116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
115,20376116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","kfold",1,123,31,31,184,32,183,FALSE,TRUE,NA,NA,NA
116,20377116,"Trend","kfold",2,123,31,31,184,41,172,FALSE,TRUE,NA,NA,NA
116,20377116,"Trend","kfold",3,123,31,31,184,34,179,FALSE,TRUE,NA,NA,NA
116,20377116,"Trend","kfold",4,123,31,31,184,33,181,FALSE,TRUE,NA,NA,NA
116,20377116,"Trend","kfold",5,124,30,32,183,31,184,FALSE,TRUE,NA,NA,NA
116,20377116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
116,20377116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
116,20377116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
116,20377116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
116,20377116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
116,20377116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
116,20377116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
116,20377116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
116,20377116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
116,20377116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
116,20377116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","kfold",1,123,31,31,184,34,176,FALSE,TRUE,NA,NA,NA
117,20378116,"Trend","kfold",2,123,31,32,184,31,180,FALSE,TRUE,NA,NA,NA
117,20378116,"Trend","kfold",3,123,31,31,183,37,184,FALSE,TRUE,NA,NA,NA
117,20378116,"Trend","kfold",4,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
117,20378116,"Trend","kfold",5,124,30,31,184,35,183,FALSE,TRUE,NA,NA,NA
117,20378116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
117,20378116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
117,20378116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
117,20378116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
117,20378116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
117,20378116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
117,20378116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
117,20378116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
117,20378116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
117,20378116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
117,20378116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","kfold",1,123,31,31,184,40,182,FALSE,TRUE,NA,NA,NA
118,20379116,"Trend","kfold",2,123,31,32,184,31,183,FALSE,TRUE,NA,NA,NA
118,20379116,"Trend","kfold",3,123,31,31,183,33,184,FALSE,TRUE,NA,NA,NA
118,20379116,"Trend","kfold",4,123,31,31,184,32,180,FALSE,TRUE,NA,NA,NA
118,20379116,"Trend","kfold",5,124,30,31,184,35,177,FALSE,TRUE,NA,NA,NA
118,20379116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
118,20379116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
118,20379116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
118,20379116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
118,20379116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
118,20379116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
118,20379116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
118,20379116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
118,20379116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
118,20379116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
118,20379116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","kfold",1,123,31,31,184,33,181,FALSE,TRUE,NA,NA,NA
119,20380116,"Trend","kfold",2,123,31,31,184,32,179,FALSE,TRUE,NA,NA,NA
119,20380116,"Trend","kfold",3,123,31,32,184,31,180,FALSE,TRUE,NA,NA,NA
119,20380116,"Trend","kfold",4,123,31,31,181,42,184,FALSE,TRUE,NA,NA,NA
119,20380116,"Trend","kfold",5,124,30,31,184,39,172,FALSE,TRUE,NA,NA,NA
119,20380116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
119,20380116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
119,20380116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
119,20380116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
119,20380116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
119,20380116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
119,20380116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
119,20380116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
119,20380116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
119,20380116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
119,20380116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","kfold",1,123,31,31,184,35,181,FALSE,TRUE,NA,NA,NA
120,20381116,"Trend","kfold",2,123,31,31,183,38,184,FALSE,TRUE,NA,NA,NA
120,20381116,"Trend","kfold",3,123,31,31,184,41,177,FALSE,TRUE,NA,NA,NA
120,20381116,"Trend","kfold",4,123,31,31,184,33,183,FALSE,TRUE,NA,NA,NA
120,20381116,"Trend","kfold",5,124,30,33,184,31,170,FALSE,TRUE,NA,NA,NA
120,20381116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
120,20381116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
120,20381116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
120,20381116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
120,20381116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
120,20381116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
120,20381116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
120,20381116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
120,20381116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
120,20381116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
120,20381116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","kfold",1,123,31,31,183,33,184,FALSE,TRUE,NA,NA,NA
121,20382116,"Trend","kfold",2,123,31,31,184,32,183,FALSE,TRUE,NA,NA,NA
121,20382116,"Trend","kfold",3,123,31,31,184,35,181,FALSE,TRUE,NA,NA,NA
121,20382116,"Trend","kfold",4,123,31,31,184,36,182,FALSE,TRUE,NA,NA,NA
121,20382116,"Trend","kfold",5,124,30,32,184,31,176,FALSE,TRUE,NA,NA,NA
121,20382116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
121,20382116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
121,20382116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
121,20382116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
121,20382116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
121,20382116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
121,20382116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
121,20382116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
121,20382116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
121,20382116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
121,20382116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","kfold",1,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
122,20383116,"Trend","kfold",2,123,31,31,183,38,184,FALSE,TRUE,NA,NA,NA
122,20383116,"Trend","kfold",3,123,31,31,184,50,173,FALSE,TRUE,NA,NA,NA
122,20383116,"Trend","kfold",4,123,31,32,184,31,183,FALSE,TRUE,NA,NA,NA
122,20383116,"Trend","kfold",5,124,30,31,184,41,181,FALSE,TRUE,NA,NA,NA
122,20383116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
122,20383116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
122,20383116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
122,20383116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
122,20383116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
122,20383116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
122,20383116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
122,20383116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
122,20383116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
122,20383116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
122,20383116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","kfold",1,123,31,31,184,36,181,FALSE,TRUE,NA,NA,NA
123,20384116,"Trend","kfold",2,123,31,31,184,40,176,FALSE,TRUE,NA,NA,NA
123,20384116,"Trend","kfold",3,123,31,31,183,32,184,FALSE,TRUE,NA,NA,NA
123,20384116,"Trend","kfold",4,123,31,31,184,33,179,FALSE,TRUE,NA,NA,NA
123,20384116,"Trend","kfold",5,124,30,32,184,31,183,FALSE,TRUE,NA,NA,NA
123,20384116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
123,20384116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
123,20384116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
123,20384116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
123,20384116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
123,20384116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
123,20384116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
123,20384116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
123,20384116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
123,20384116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
123,20384116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","kfold",1,123,31,31,181,36,184,FALSE,TRUE,NA,NA,NA
124,20385116,"Trend","kfold",2,123,31,31,184,34,174,FALSE,TRUE,NA,NA,NA
124,20385116,"Trend","kfold",3,123,31,32,184,31,179,FALSE,TRUE,NA,NA,NA
124,20385116,"Trend","kfold",4,123,31,31,184,32,175,FALSE,TRUE,NA,NA,NA
124,20385116,"Trend","kfold",5,124,30,31,184,35,181,FALSE,TRUE,NA,NA,NA
124,20385116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
124,20385116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
124,20385116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
124,20385116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
124,20385116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
124,20385116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
124,20385116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
124,20385116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
124,20385116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
124,20385116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
124,20385116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","kfold",1,123,31,31,183,32,184,FALSE,TRUE,NA,NA,NA
125,20386116,"Trend","kfold",2,123,31,31,184,35,181,FALSE,TRUE,NA,NA,NA
125,20386116,"Trend","kfold",3,123,31,31,184,37,182,FALSE,TRUE,NA,NA,NA
125,20386116,"Trend","kfold",4,123,31,31,184,40,183,FALSE,TRUE,NA,NA,NA
125,20386116,"Trend","kfold",5,124,30,32,184,31,179,FALSE,TRUE,NA,NA,NA
125,20386116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
125,20386116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
125,20386116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
125,20386116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
125,20386116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
125,20386116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
125,20386116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
125,20386116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
125,20386116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
125,20386116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
125,20386116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","kfold",1,123,31,31,183,35,184,FALSE,TRUE,NA,NA,NA
126,20387116,"Trend","kfold",2,123,31,32,184,31,171,FALSE,TRUE,NA,NA,NA
126,20387116,"Trend","kfold",3,123,31,31,184,37,182,FALSE,TRUE,NA,NA,NA
126,20387116,"Trend","kfold",4,123,31,31,184,36,181,FALSE,TRUE,NA,NA,NA
126,20387116,"Trend","kfold",5,124,30,31,184,32,183,FALSE,TRUE,NA,NA,NA
126,20387116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
126,20387116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
126,20387116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
126,20387116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
126,20387116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
126,20387116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
126,20387116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
126,20387116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
126,20387116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
126,20387116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
126,20387116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","kfold",1,123,31,31,184,36,179,FALSE,TRUE,NA,NA,NA
127,20388116,"Trend","kfold",2,123,31,31,184,33,182,FALSE,TRUE,NA,NA,NA
127,20388116,"Trend","kfold",3,123,31,31,182,32,184,FALSE,TRUE,NA,NA,NA
127,20388116,"Trend","kfold",4,123,31,32,184,31,178,FALSE,TRUE,NA,NA,NA
127,20388116,"Trend","kfold",5,124,30,31,184,34,180,FALSE,TRUE,NA,NA,NA
127,20388116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
127,20388116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
127,20388116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
127,20388116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
127,20388116,"Trend","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
127,20388116,"Trend","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
127,20388116,"Trend","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
127,20388116,"Trend","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
127,20388116,"Trend","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
127,20388116,"Trend","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
127,20388116,"Trend","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
128,20389116,"Trend","kfold",1,123,31,31,184,38,182,FALSE,TRUE,NA,NA,NA
128,20389116,"Trend","kfold",2,123,31,31,184,35,179,FALSE,TRUE,NA,NA,NA
128,20389116,"Trend","kfold",3,123,31,32,184,31,183,FALSE,TRUE,NA,NA,NA
128,20389116,"Trend","kfold",4,123,31,31,183,32,184,FALSE,TRUE,NA,NA,NA
128,20389116,"Trend","kfold",5,124,30,31,184,43,180,FALSE,TRUE,NA,NA,NA
128,20389116,"Trend","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
128,20389116,"Trend","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
128,20389116,"Trend","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
128,20389116,"Trend","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
